"id","doi","title","abstract","publication_year","cross","all","thematic_pioneer","thematic_rare_5pct","methodological_pioneer","methodological_rare_5pct","cross_pioneer","cross_rare_5pct","exposure_inst_cross","exposure_inst_thematic","exposure_coauth_cross","exposure_coauth_thematic","exposure_intell_cross","exposure_intell_thematic","theoretical","methodological"
"https://openalex.org/W2045164396","https://doi.org/10.1177/1527002512450274","Customer Discrimination and Fernandomania","This article tests for customer discrimination by examining attendance boosts associated with the Los Angeles Dodgers pitcher and Mexican national Fernando Valenzuela. Fernando's starts were associated with higher attendance at games beginning in 1981 and as late as 1987, and as late as 1985 for games outside of Los Angeles. Attendance increased more when games were played in Metropolitan Statistical Area (MSA)s with larger Mexican populations. Attendance also increased more in MSAs with larger non-Mexican Hispanic populations, especially when such Hispanics did not claim a specific Latin American country of origin. Larger Asian populations led to significantly lower attendance at Fernando's starts.","2012","[('C93', 'D12'), ('C93', 'Z13'), ('C93', 'R23'), ('C93', 'J15'), ('C93', 'L83'), ('C01', 'D12'), ('C01', 'Z13'), ('C01', 'R23'), ('C01', 'J15'), ('C01', 'L83')]","['C93', 'D12', 'Z13', 'R23', 'J15', 'L83', 'C01']","False","False","False","False","False","False","0.0","0.0","0.0","0.0","0.3666666666666666","0.2777777777777777","['D12', 'Z13', 'R23', 'J15', 'L83']","['C93', 'C01']"
"https://openalex.org/W1599849254","https://doi.org/10.1111/j.1540-5907.2012.00629.x","Coercion, Information, and the Success of Sanction Threats","This article explores when and why sanction threats succeed in extracting concessions from the targeted country. We focus on two different, albeit not mutually exclusive, mechanisms that can explain the success of sanction threats. The first mechanism relates to incomplete information regarding the sanctioner's determination to impose sanctions and suggests that threats help to extract concessions by revealing the sanctioner's resolve. The second mechanism underscores the direct impact of common interest between the two countries and explains the success of sanction threats by the targeted country's greater dependence on this link between the two countries and the sanctioner's ability to exploit this dependence. We test the hypotheses using a new strategic structural estimator. Our results provide no evidence in favor of the informational hypothesis, while lending robust support for the coercive hypothesis.","2012","[('C35', 'P16'), ('C35', 'F52'), ('C35', 'F53'), ('C35', 'F51'), ('C35', 'D82'), ('C01', 'P16'), ('C01', 'F52'), ('C01', 'F53'), ('C01', 'F51'), ('C01', 'D82')]","['F52', 'P16', 'F53', 'F51', 'C35', 'D82', 'C01']","False","False","False","False","False","False","0.0714285714285714","0.3","0.3","0.25","0.7138888888888889","0.6416666666666666","['P16', 'F52', 'F53', 'F51', 'D82']","['C35', 'C01']"
"https://openalex.org/W2131677253","https://doi.org/10.1111/ajes.12008","<scp>N</scp>o End to the Consensus in Macroeconomic Theory? A Methodological Inquiry"," After the acrimonious debates between the N ew C lassical and N ew K eynesian economists in the 1980s and 1990s, a consensus developed, namely, the N ew N eoclassical S ynthesis. However, the 2007 credit crunch exposed the severe limitations of this approach. This article presents a methodological analysis of the N ew N eoclassical S ynthesis and how the paradigmatic heuristic of the representative agent, namely, market clearing subject to sticky prices, excluded the K eynesian notion of involuntary unemployment arising from lack of effective demand. It shows these models may be modified to produce K eynesian results, but are ruled out of consideration by proponents of the N ew N eoclassical approach by weak incommensurability. It concludes that because of this the N ew N eoclassical S ynthesis, in spite of its failure to explain the sub‐prime crisis, is likely to resist successfully the resurgence in K eynesian economics.","2013","[('B23', 'E00'), ('B23', 'E13'), ('B23', 'B41'), ('B23', 'E12'), ('B50', 'E00'), ('B50', 'E13'), ('B50', 'B41'), ('B50', 'E12'), ('C46', 'E00'), ('C46', 'E13'), ('C46', 'B41'), ('C46', 'E12')]","['B41', 'E12', 'B50', 'E13', 'B23', 'E00', 'C46']","False","False","True","True","False","False","","","0.3333333333333333","0.0","0.375","0.1666666666666666","['E00', 'E13', 'B41', 'E12']","['B23', 'B50', 'C46']"
"https://openalex.org/W396796759","https://doi.org/10.1002/soej.12107","The Impact of Research and Development on Economic Growth and Productivity in the U.S. States","Research and development (R&D) has a large effect on both state output and total factor productivity in the long run. Our estimates for the private sector of the U.S. states from 1963 to 2007 show that the R&D elasticity averages 0.056–0.143. The implied returns to state Gross Domestic Product (GDP) from R&D spending are 82–211%. There are also positive R&D spillovers, with 70–80% of the total returns accruing to other states. We also find that states with more human capital have higher own- and other-R&D elasticities, and those in lowest tier of economic development have the least own-state R&D elasticity but the highest other-R&D elasticity. In addition, we find that the positive effect of R&D spillovers across states is larger when we consider R&D spillovers across states based on economic similarity of R&D across sectors.","2015","[('C23', 'O38'), ('C23', 'R11'), ('C23', 'O40'), ('C23', 'O31'), ('C23', 'E22'), ('C51', 'O38'), ('C51', 'R11'), ('C51', 'O40'), ('C51', 'O31'), ('C51', 'E22')]","['R11', 'O38', 'O40', 'O31', 'C23', 'E22', 'C51']","False","False","False","False","False","False","0.0","0.0","0.0","0.0","0.3333333333333333","0.3333333333333333","['O38', 'R11', 'O40', 'O31', 'E22']","['C23', 'C51']"
"https://openalex.org/W2901564288","https://doi.org/10.3390/en11123260","A Study on the Multi-Agent Based Comprehensive Benefits Simulation Analysis and Synergistic Optimization Strategy of Distributed Energy in China","With the economic and social development of China, the continuous growth of the energy demand is the trend for now and the future. As a consequence, distributed energy, especially distributed electricity power generation, has received more and more attention. Thus, the scale and utilization level of distributed energy has been continuously improved. However, due to the limitations of current technologies, resources, policies and other issues, the comprehensive benefits and synergy levels of energy sources need to be greatly enhanced. Based on the system dynamics model, this paper examines the factors affecting the comprehensive benefits of distributed energy in China, screens the key subjects, and using the literature review method, combined with the existing literature analysis, constructs a comprehensive benefit evaluation index system and evaluates the comprehensive benefits through case analysis. This paper also sorts out the distributed energy-related Chinese government policies from 2001 to 2017, and considers the scale of distributed energy development, then divides it into two development stages. The synergetic entropy is used to analyze the synergetic development degree of the two-stage distributed energy entities. The synergistic optimization strategy is proposed from the Chinese government side, power supply side, power grid side and user side, which provides theoretical methods and optimization suggestions for improving the comprehensive benefits of distributed energy and promoting sustainable development of energy.","2018","[('C61', 'Q40'), ('C61', 'H23'), ('C61', 'O13'), ('C61', 'L94'), ('C61', 'Q55'), ('C15', 'Q40'), ('C15', 'H23'), ('C15', 'O13'), ('C15', 'L94'), ('C15', 'Q55')]","['Q40', 'H23', 'C61', 'O13', 'C15', 'L94', 'Q55']","False","False","False","False","False","False","0.0277777777777777","0.0","0.0","0.0","0.0","0.0","['Q40', 'H23', 'O13', 'L94', 'Q55']","['C61', 'C15']"
"https://openalex.org/W2799347197","https://doi.org/10.1080/00036846.2017.1420895","Unemployment and effects of the first work experience of university graduates on their idea of a job","The financial and subsequent economic crisis caused a sharp deterioration in labour market conditions which particularly affected the youth group. Southern nations were affected the most, while e.g. Germany, Austria and the Czech Republic were less affected. 42.3% of university graduates are registered in the Czech Republic Labour Office for longer than 5 months. This article aims to analyse youth unemployment in the European Union (EU) with an emphasis on the Czech Republic, which is below the EU-28 average. Based on the questionnaire survey, employment of university graduates in the labour market was analysed and the following hypothesis was tested: With a change in the status of a future graduate to an employed graduate, their willingness to retreat from their demands to find the required job, changes'. The result of the survey discovered that after finding the first job, there is reduction in graduates' demands on a job.","2018","[('C83', 'J64'), ('C83', 'J11'), ('C83', 'I23'), ('C83', 'R23'), ('C83', 'E24'), ('C12', 'J64'), ('C12', 'J11'), ('C12', 'I23'), ('C12', 'R23'), ('C12', 'E24')]","['J64', 'J11', 'I23', 'R23', 'C12', 'E24', 'C83']","False","False","False","False","False","False","0.0","0.0","0.0","0.0","","","['J64', 'J11', 'I23', 'R23', 'E24']","['C83', 'C12']"
"https://openalex.org/W4236808211","https://doi.org/10.1515/saeb-2016-0113","Fiscal Impacts on Output in a Small Open Economy: The Case of Albania","The paper is intended to study the effects of total government spending and tax revenue on the annual GDP growth rate in Albania. On this base, we can examine whether and to which extent the macroeconomic governance could rely on those fiscal instruments in terms of a small open economy. The empirical methodology is based on regression analysis which includes OLS estimation on simply specified regression model and Vector Autoregressive estimates. The results support the assumptions that government expenditure is a weak instrument for policy impacts and the government must rely on taxation to stimulate economic growth.","2016","[('C32', 'F41'), ('C32', 'E62'), ('C32', 'H30'), ('C32', 'E61'), ('C32', 'O23'), ('C51', 'F41'), ('C51', 'E62'), ('C51', 'H30'), ('C51', 'E61'), ('C51', 'O23')]","['C51', 'C32', 'F41', 'E62', 'H30', 'E61', 'O23']","False","False","False","False","False","False","0.0","0.0","0.0","0.0","0.0","0.0","['F41', 'E62', 'H30', 'E61', 'O23']","['C32', 'C51']"
"https://openalex.org/W2150668167","https://doi.org/10.1177/1077558712436693","The Effect of Adult HIFA Waiver Expansions on Insurance Coverage of Children","This article evaluates the effect of the Health Insurance Flexibility and Accountability (HIFA) demonstrations on uninsurance rates among children. HIFA could increase the probability that children would have health insurance either by directly enrolling a child into a HIFA program or by creating a “spillover” effect from adults onto children by making parents of children already eligible for public programs eligible for HIFA. Data were drawn from the Current Population Survey from 2000 to 2007. The estimation approach was a probit model using a difference-in-differences approach. The authors find that the HIFA wavier demonstrations had no measureable effect on the uninsurance rate among children, either through direct eligibility or through a “spillover” effect from parental eligibility. This suggests that public programs that integrate family insurance coverage into a single structure are likely to be more effective at reducing the rate of uninsurance than different programs for different members of the same family.","2012","[('C25', 'J13'), ('C25', 'H75'), ('C25', 'I12'), ('C25', 'H51'), ('C25', 'I13'), ('C93', 'J13'), ('C93', 'H75'), ('C93', 'I12'), ('C93', 'H51'), ('C93', 'I13')]","['C93', 'J13', 'H75', 'I12', 'C25', 'H51', 'I13']","False","False","False","False","False","False","0.0919445910430186","0.1063052208835341","0.0","0.25","","","['J13', 'H75', 'I12', 'H51', 'I13']","['C25', 'C93']"
"https://openalex.org/W2904935653","https://doi.org/10.22159/ajpcr.2018.v11i12.28461","EVALUATION OF PRICE DISPARITY AMONG GENERIC MEDICINES IN INDIA","Objective: Even though the generic medicines are considered to be a cheaper option compared to the branded medicines in India, there is a need to study the price disparity among the generic medicines. Hence, the present study aims to evaluate the price disparity in generic medicines under Government Scheme in India.Methods: It was found that there were 101 generic medicines approved at a fixed price for procurement under the Central Government Health Services scheme. The prices of these medicines were searched for their availability as well as for current price in Bureau of Pharma PSUs of India (under Jan Aushadhi scheme) website.Results: The major category of the generic medicine were antibiotics (53.45%) followed by nonsteroidal anti-inflammatory drugs (10.89%) and cardiovascular (6.93%) drugs. It was evident from the result obtained by comparing the prices across categories that there were both positive and negative deviations.Conclusion: It was very much evident from the results of the mean of differences that even though fixed price contracts being in place, there is a price disparity in the generic drug prices seen under Government Scheme.","2018","[('C43', 'L10'), ('C43', 'I10'), ('C43', 'I18'), ('C43', 'H51'), ('C43', 'D43'), ('C10', 'L10'), ('C10', 'I10'), ('C10', 'I18'), ('C10', 'H51'), ('C10', 'D43')]","['L10', 'I10', 'I18', 'H51', 'C10', 'D43', 'C43']","False","False","False","False","False","False","0.0","0.0","0.0","0.0","0.0","0.0","['L10', 'I10', 'I18', 'H51', 'D43']","['C43', 'C10']"
"https://openalex.org/W2329696146","https://doi.org/10.9734/jaeri/2015/15282","An Assessment on Effect of Adoption of Small Scale Irrigation Technologies by Fadama Users in Agricultural Zone III of Niger State, Nigeria","The Study examined an assessment on effect of adoption of small scale irrigation technologies by fadama users in agricultural zone III of Niger state, Nigeria. The broad objective of the study was to examine an assessment on effect of adoption of small scale irrigation technologies by fadama users in agricultural zone III of Niger state, Nigeria. The specific objectives were to examine the effects of small scale irrigation technologies on the crop output yield, to identify factors influencing the adoption of small-scale irrigation technology by the farmers; to identify constraints of small– scale irrigation technologies in the study area; Data were obtained by the use of structured questionnaire that were administered to 180 respondents. Descriptive statistics and multiple regression were statistical tools used to analyze the data. Findings show that 74.4% of the respondents report a significant increase in the quantity of crop and 23.9% report an average increase in the quantity of crops this implies that with the adoption of small scale irrigation technology the quantity of crop production increase thereby making them to have more products to take to the market and more to eat or feed on. The study found out that labour and cost of Original Research Article Usman; JAERI, 3(2): 59-66, 2015; Article no.JAERI.2015.032 60 maintenance are constraint to adoption of small scale irrigation technology. It’s therefore recommended that small scale irrigation technology with little cost of maintenance and low labour requirement should be introduce to the farmers.","2015","[('C21', 'Q12'), ('C21', 'O33'), ('C21', 'Q13'), ('C21', 'D24'), ('C21', 'Q16'), ('C10', 'Q12'), ('C10', 'O33'), ('C10', 'Q13'), ('C10', 'D24'), ('C10', 'Q16')]","['Q12', 'O33', 'Q13', 'C10', 'C21', 'D24', 'Q16']","False","False","False","False","False","False","0.0","0.0","0.0","0.0","","","['Q12', 'O33', 'Q13', 'D24', 'Q16']","['C21', 'C10']"
"https://openalex.org/W2059523255","https://doi.org/10.1109/esiat.2010.5568474","FDI in service industry and China's technology efficiency of service industry: A Stochastic frontier approach study","Through the Stochastic frontier approach and China's unbalanced provincial panel data, in addition, on the condition of controlling the openness and human capital stock variable, the paper argue that FDI in service industry, openness and human capital have positive effects on China's technology efficiency of service industry; and east region is more affected than other parts of China.","2010","[('C01', 'F23'), ('C01', 'R11'), ('C01', 'O47'), ('C01', 'O33'), ('C01', 'F21'), ('C13', 'F23'), ('C13', 'R11'), ('C13', 'O47'), ('C13', 'O33'), ('C13', 'F21')]","['C01', 'F23', 'R11', 'O47', 'O33', 'F21', 'C13']","False","False","False","False","False","False","0.2592592592592592","0.0","1.0","0.0","","","['F23', 'R11', 'O47', 'O33', 'F21']","['C01', 'C13']"
"https://openalex.org/W2579392853","https://doi.org/10.1016/j.jbankfin.2017.09.020","Are Chinese credit ratings relevant? A study of the Chinese bond market and credit rating industry","We investigate the nascent but fast-growing Chinese bond market and credit rating industry. We find Chinese bond ratings are informative and significantly correlated with bond offering yields. In addition, the Chinese bond investors distinguish ratings from different credit rating agencies (CRAs), demanding lower yields on bonds rated by global-partnered CRAs. However, the empirical results suggest that the rating scales used by Chinese CRAs are not comparable to those of international CRAs. Furthermore, Chinese CRAs have very broad rating scales and pool bonds with significantly different default risks into a single rating category, resulting in over 90% of bonds in only three rating categories.","2017","[('C18', 'G24'), ('C18', 'G15'), ('C18', 'G28'), ('C18', 'E44'), ('C18', 'F30'), ('C12', 'G24'), ('C12', 'G15'), ('C12', 'G28'), ('C12', 'E44'), ('C12', 'F30')]","['G24', 'G15', 'G28', 'C12', 'F30', 'E44', 'C18']","False","False","False","False","False","False","0.0","0.0","0.0","0.0","0.0833333333333333","0.0","['G24', 'G15', 'G28', 'E44', 'F30']","['C18', 'C12']"
"https://openalex.org/W2316356468","https://doi.org/10.1080/00036846.2015.1119793","The changing role of consumers and suppliers in a food safety event: the 2006 foodborne illness outbreak linked to spinach","This article provides a means for testing whether buyers or sellers are responsible for a drop in sales following a market shock. We show that suppliers’ responses dominated the market reaction to the 2006 US Food and Drug Administration warning to avoid fresh spinach contaminated with potentially deadly bacteria Escherichia coli O157:H7. A modified Durbin-Wu-Hausman test for temporary price endogeneity is developed and used in a leafy green vegetable demand model. Test results indicate the price of bagged spinach was exogenous before the announcement but endogenous for approximately 12 weeks afterward. We show these results are consistent with the notion that suppliers temporarily limited the availability of spinach to consumers. Instead of consumers choosing the quantity purchased given exogenous prices, it was suppliers who limited the quantity marketed and consumers’ choices established the market price.","2015","[('C22', 'D12'), ('C22', 'L11'), ('C22', 'I18'), ('C22', 'D22'), ('C22', 'Q13'), ('C13', 'D12'), ('C13', 'L11'), ('C13', 'I18'), ('C13', 'D22'), ('C13', 'Q13')]","['D12', 'L11', 'Q13', 'C22', 'D22', 'I18', 'C13']","False","False","False","False","False","False","0.0","0.0","0.0","0.0","0.0","0.5","['D12', 'L11', 'I18', 'D22', 'Q13']","['C22', 'C13']"
"https://openalex.org/W2908289812","https://doi.org/10.14254/jems.2018.3-2.5","The capital structure of mature French SMEs and impact of the great recession: A dynamic panel data analysis (2002-2010)","Two main theories of the capital structure are tested upon a balanced panel dataset of 2,370 French SMEs during nine years over the period 2003-2007 and the period 2008-2010, assessing the impact of the 2008 crisis accordingly. Trade-off theory is based on the optimisation of a target debt ratio, whereas pecking order theory argues that decision-making is sequential and that firms prefer internal funding to debt, due to asymmetry of information. Unlike other studies devoted to French SMEs, estimates come from a dynamic panel model (Generalised Method of Moments) applied to mature businesses. Profitability, guarantees upon which access to credit is granted, and trade credit confirm trade-off theory. Relationships between debt and the lagged debt ratio, growth opportunities, credit risk and control over ownership support the pecking order theory, which passes better the tests. Hence, no unified theory of the capital structure has yet emerged.","2018","[('C23', 'G01'), ('C23', 'M21'), ('C23', 'G32'), ('C23', 'D92'), ('C23', 'E32'), ('C33', 'G01'), ('C33', 'M21'), ('C33', 'G32'), ('C33', 'D92'), ('C33', 'E32')]","['G01', 'M21', 'G32', 'D92', 'C23', 'E32', 'C33']","False","False","False","False","False","False","0.0","0.0","0.0","0.0","0.0","1.0","['G01', 'M21', 'G32', 'E32']","['C23', 'C33']"
"https://openalex.org/W2122276060","https://doi.org/10.1177/0042098012448943","City Size Distribution as a Function of Socioeconomic Conditions: An Eclectic Approach to Downscaling Global Population","This study introduces a new method of downscaling global population distribution. Its novelty is that it allows city size distributions to interact with socioeconomic variables. The contribution to the literature is twofold. One is a challenge to the conventional view that the proportionate growth dynamics underlies empirical rank–size regularities. It is shown that the city size distribution of a region can deviate substantially from a log-normal distribution with cross-regional and time variations, and that such variations can be explained by certain socioeconomic conditions that each region confronts at a particular time point. In addition, this study can pave the way for various research projects which need spatial distribution of global population at fine grid cell levels as key input. The model is applicable to the entire globe, including regions for which reliable sub-regional population datasets are limitedly available, and can be extended easily for predictive analysis.","2012","[('Y80', 'R12'), ('Y80', 'J11'), ('Y80', 'O18'), ('Y80', 'R15'), ('C21', 'R12'), ('C21', 'J11'), ('C21', 'O18'), ('C21', 'R15'), ('C13', 'R12'), ('C13', 'J11'), ('C13', 'O18'), ('C13', 'R15')]","['J11', 'Y80', 'O18', 'R12', 'C21', 'C13', 'R15']","False","False","False","False","False","False","","","0.0","0.0","0.0","1.0","['R12', 'J11', 'O18', 'R15']","['Y80', 'C21', 'C13']"
"https://openalex.org/W2791796883","https://doi.org/10.1155/2018/7814206","Households Sociodemographic Profile as Predictors of Health Insurance Uptake and Service Utilization: A Cross-Sectional Study in a Municipality of Ghana","Introduction. Attempts to use health insurance in Low and Middle Income Countries (LMICs) are recognized as a powerful tool in achieving Universal Health Coverage (UHC). However, continuous enrolment onto health insurance schemes and utilization of healthcare in these countries remain problematic due to varying factors. Empirical evidence on the influence of household sociodemographic factors on enrolment and subsequent utilization of healthcare is rare. This paper sought to examine how household profile influences the National Health Insurance Scheme (NHIS) status and use of healthcare in a municipality of Ghana. Methods. A cross-sectional design with quantitative methods was conducted among a total of 380 respondents, selected through a multistage cluster sampling. Data were collected using a semistructured questionnaire. Data were analysed using descriptive and multiple logistics regression at 95% CI using STATA 14. Results. Overall, 57.9% of respondents were males, and average age was 34 years. Households’ profiles such as age, gender, education, marital status, ethnicity, and religion were key predictors of NHIS active membership. Compared with other age groups, 38–47 years (AOR 0.06) and 58 years and above (AOR = 0.01), widow, divorced families, Muslims, and minority ethnic groups were less likely to have NHIS active membership. However, females (AOR = 3.92), married couples (AOR = 48.9), and people educated at tertiary level consistently had their NHIS active. Proximate factors such as education, marital status, place of residence, and NHIS status were predictors of healthcare utilization. Conclusion. The study concludes that households’ proximate factors influence the uptake of NHIS policy and subsequent utilization of healthcare. Vulnerable population such as elderly, minority ethnic, and religious groups were less likely to renew their NHIS policy. The NHIS policy should revise the exemption bracket to wholly cover vulnerable groups such as minority ethnic and religious groups and elderly people at retiring age of 60 years.","2018","[('C25', 'O15'), ('C25', 'D12'), ('C25', 'J14'), ('C25', 'I12'), ('C25', 'I18'), ('C10', 'O15'), ('C10', 'D12'), ('C10', 'J14'), ('C10', 'I12'), ('C10', 'I18')]","['O15', 'D12', 'J14', 'I12', 'I18', 'C25', 'C10']","False","False","False","False","False","False","0.0","0.0068965517241379","0.0","0.0","0.0","0.0","['O15', 'D12', 'J14', 'I12', 'I18']","['C25', 'C10']"
"https://openalex.org/W1970021279","https://doi.org/10.1186/1755-7682-6-10","Health financing in the African Region: 2000–2009 data analysis","Background: In order to raise African countries probability of achieving the United Nations Millennium Development Goals by 2015, there is need to increase and more efficiently use domestic and external funding to strengthen health systems infrastructure in order to ensure universal access to quality health care.The objective of this paper is to examine the changes that have occurred in African countries on health financing, taking into account the main sources of funding over the period 2000 to 2009.Methods: Our analysis is based on the National Health Accounts (NHA) data for the 46 countries of the WHO African Region.The data were obtained from the WHO World Health Statistics Report 2012.Data for Zimbabwe was not available.The analysis was done using Excel software.","2013","[('C43', 'I15'), ('C43', 'I12'), ('C43', 'H51'), ('C43', 'F35'), ('C43', 'O55'), ('C82', 'I15'), ('C82', 'I12'), ('C82', 'H51'), ('C82', 'F35'), ('C82', 'O55')]","['I15', 'I12', 'H51', 'C82', 'F35', 'C43', 'O55']","False","False","False","False","False","False","0.0","0.0","0.0666666666666666","0.0227272727272727","","","['I15', 'I12', 'H51', 'F35', 'O55']","['C43', 'C82']"
"https://openalex.org/W2309044396","https://doi.org/10.3868/s060-005-016-0007-7","Freedom in Welfare Economics","This paper discusses the recent economics literature on ranking opportu- nity sets in terms of freedom. It focuses on (i) the intuitive significance of freedom in assessing economic and public policies, (ii) the measurement of freedom offered by various opportunity sets, and (iii) the conception of opportunity set in a world of interdependence among individuals. This paper also points out some open issues and problems that deserve further investigations.","2016","[('B21', 'D61'), ('B21', 'D63'), ('B21', 'H41'), ('B21', 'I31'), ('C02', 'D61'), ('C02', 'D63'), ('C02', 'H41'), ('C02', 'I31'), ('B41', 'D61'), ('B41', 'D63'), ('B41', 'H41'), ('B41', 'I31')]","['D61', 'B21', 'B41', 'H41', 'D63', 'I31', 'C02']","False","False","False","False","False","False","","","0.0","0.0","","","['D61', 'D63', 'H41', 'I31']","['B21', 'C02', 'B41']"
"https://openalex.org/W2104203729","https://doi.org/10.1109/niss.2009.200","The Co-integrating Relationship between Stock Index and Futures Prices","The paper examines five International stock index spot and futures data to verify whether there exists long-term steady relationship between the index spot and futures prices. Based on the co-integration theory and error correction model (ECM), conclusions are drawn that index spot and futures are co-integrated in most cases and it is possible to do the corresponding short-term dynamic adjustment for reaching new equilibrium in next period.","2009","[('C32', 'G15'), ('C32', 'G13'), ('C32', 'G14'), ('C32', 'E44'), ('C01', 'G15'), ('C01', 'G13'), ('C01', 'G14'), ('C01', 'E44'), ('C51', 'G15'), ('C51', 'G13'), ('C51', 'G14'), ('C51', 'E44')]","['G15', 'G13', 'C32', 'G14', 'E44', 'C01', 'C51']","True","True","True","True","True","True","0.0","0.0","0.0","0.0","","","['G15', 'G13', 'G14', 'E44']","['C32', 'C01', 'C51']"
"https://openalex.org/W2964181769","https://doi.org/10.1108/ijhrh-01-2019-0008","Catastrophic health expenditure and its determinants in households with gastrointestinal cancer patients: evidence from new health system reform in Iran","Purpose The right to health for all people means that everyone should have access to the needed healthcare services without suffering from severe financial hardship. The purpose of this paper is to investigate the prevalence as well as the effective factors on facing catastrophic health expenditures (CHE) among gastrointestinal cancer patients and families in Kurdistan province in west of Iran after the implementation of Health Transformation Plan (HTP). Design/methodology/approach A cross-sectional study was carried out on 189 households with gastrointestinal cancer patients in Kurdistan province in 2018. Data were collected using World Health Survey questionnaire. A method developed by World Health Organization with the threshold of 40 percent household’s capacity to pay was used in order to measure the proportion of households facing CHE. Also, logistic regression was applied for identifying the effective factors on household’s exposure to CHE. Data were analyzed using STATA version 13. Findings Almost 73 percent (72.7 percent) of the households ( n =117) faced the CHE. Not having supplementary health insurance (adjusted odds ratio (AOR): 3.8; 95% confidence interval: 1.3–10.8 (and having low socio-economic status (AOR: 7.1; 95% CI: 1.8–28.1) were the significant factors affecting the households’ exposure to CHE. In total, 57 and 1 percent of the studied households reported that having a gastrointestinal cancer patient at home had a significant effect on refraining from using health services by other family members. Originality/value The proportion of the studied households facing CHE was very high. This may indicate the weakness of health system as well as health insurance or the weakness of HTP in financial protection of fragile population.","2019","[('C25', 'I10'), ('C25', 'D12'), ('C25', 'O53'), ('C25', 'H51'), ('C25', 'I13'), ('C93', 'I10'), ('C93', 'D12'), ('C93', 'O53'), ('C93', 'H51'), ('C93', 'I13')]","['C93', 'I10', 'D12', 'O53', 'C25', 'H51', 'I13']","False","False","False","False","False","False","0.0","0.0","0.0","0.0","0.0","0.0","['I10', 'D12', 'O53', 'H51', 'I13']","['C25', 'C93']"
"https://openalex.org/W2103842787","https://doi.org/10.1002/hec.1623","Health plan enrollment and mortality in the Medicare program","Prior studies have found that Medicare health maintenance organization (HMO) enrollees have lower mortality (over a fixed observation period) than beneficiaries in traditional fee-for-service (FFS) Medicare. We use Medicare Current Beneficiary Survey (MCBS) data to compare 2-year predicted mortality for Medicare enrollees in the HMO and FFS sectors using a sample selection model to control for observed beneficiaries characteristics and unobserved confounders. The difference in raw, unadjusted mortality probabilities was 0.5% (HMO lower). Correcting for numerous observed confounders resulted in a difference of -0.6% (HMO higher). Further adjustment for unobserved confounders resulted in an estimated difference of 3.7 and 4.2% (HMO lower), depending on the specification of geographic-fixed effects. The latter result (4.2%) was statistically significant and consistent with prior studies that did not adjust for unobserved confounding. Our findings suggest there may be unobserved confounders associated with adverse selection in the HMO sector, which had a large effect on our mortality estimates among HMO enrollees. An important topic for further research is to identify such confounders and explore their relationship to mortality. The methods presented in this paper represent a promising approach to comparing outcomes between the HMO and FFS sectors, but further research is warranted.","2010","[('C14', 'I11'), ('C14', 'H51'), ('C14', 'I12'), ('C14', 'I10'), ('C21', 'I11'), ('C21', 'H51'), ('C21', 'I12'), ('C21', 'I10'), ('C13', 'I11'), ('C13', 'H51'), ('C13', 'I12'), ('C13', 'I10')]","['C14', 'I10', 'I12', 'I11', 'H51', 'C21', 'C13']","False","False","False","False","False","False","0.2318358832333988","0.3407855731225296","0.0","0.25","","","['I11', 'H51', 'I12', 'I10']","['C14', 'C21', 'C13']"
"https://openalex.org/W2013543074","https://doi.org/10.1080/02664763.2015.1005065","A Monte Carlo comparison of alternative methods of maximum likelihood ranking in racing sports","Applications of maximum likelihood techniques to rank competitors in sports are commonly based on the assumption that each competitor's performance is a function of a deterministic component that represents inherent ability and a stochastic component that the competitor has limited control over. Perhaps based on an appeal to the central limit theorem, the stochastic component of performance has often been assumed to be a normal random variable. However, in the context of a racing sport, this assumption is problematic because the resulting model is the computationally difficult rank-ordered probit. Although a rank-ordered logit is a viable alternative, a Thurstonian paired-comparison model could also be applied. The purpose of this analysis was to compare the performance of the rank-ordered logit and Thurstonian paired-comparison models given the objective of ranking competitors based on ability. Monte Carlo simulations were used to generate race results based on a known ranking of competitors, assign rankings from the results of the two models, and judge performance based on Spearman's rank correlation coefficient. Results suggest that in many applications, a Thurstonian model can outperform a rank-ordered logit if each competitor's performance is normally distributed.","2015","[('C93', 'Z20'), ('C93', 'L83'), ('C15', 'Z20'), ('C15', 'L83'), ('C25', 'Z20'), ('C25', 'L83'), ('C01', 'Z20'), ('C01', 'L83'), ('C51', 'Z20'), ('C51', 'L83')]","['C93', 'C15', 'C25', 'Z20', 'L83', 'C01', 'C51']","False","False","False","False","False","False","0.0","0.0","0.0","0.0","","","['Z20', 'L83']","['C93', 'C15', 'C25', 'C01', 'C51']"
